eco,name,movetext
E10,"Tarrasch Defense: Symmetrical Variation","1.d4 Nf6 2.c4 e6 3.Nf3 c5 4.e3 d5 5.Nc3 Nc6"
E11,"Bogo-Indian Defense","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+"
E11,"Bogo-Indian Defense: Exchange Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Bxd2+"
E11,"Bogo-Indian Defense: Grünfeld Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Nbd2"
E11,"Bogo-Indian Defense: Haiti Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Nc6"
E11,"Bogo-Indian Defense: Monticelli Trap","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 Bxd2+ 7.Qxd2 O-O 8.Nc3 Ne4 9.Qc2 Nxc3 10.Ng5"
E11,"Bogo-Indian Defense: New England Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Nfd2"
E11,"Bogo-Indian Defense: Nimzowitsch Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Qe7"
E11,"Bogo-Indian Defense: Retreat Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Be7"
E11,"Bogo-Indian Defense: Vitolins Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 c5"
E11,"Bogo-Indian Defense: Wade-Smyslov Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 a5"
E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb4"
E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation, Modern Line","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb4 5.Bg5 Bb7 6.Nd2"
E12,"Queen's Indian Defense","1.d4 Nf6 2.c4 e6 3.Nf3 b6"
E12,"Queen's Indian Defense: Kasparov Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3"
E12,"Queen's Indian Defense: Kasparov Variation, Botvinnik Attack","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.Bg5 h6 6.Bh4 g5 7.Bg3 Nh5"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Andersson Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 Ne4"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Classical Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5 6.cxd5 exd5"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Hedgehog Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 g6"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Kasparov Attack","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5 6.cxd5 Nxd5 7.Qc2"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Main Line","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Marco Defense","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 Be7"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Modern Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5 6.cxd5 Nxd5"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Petrosian Attack","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5 6.cxd5 Nxd5 7.e3"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Polovodin Gambit","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 Nxd5 7.e4"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Rashkovsky Attack","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5 6.cxd5 Nxd5 7.Qa4+"
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Romanishin Attack","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5 6.cxd5 Nxd5 7.Bd2"
E12,"Queen's Indian Defense: Miles Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Bf4"
E12,"Queen's Indian Defense: Petrosian Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3"
E12,"Queen's Indian Defense: Petrosian Variation, Farago Defense","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Ba6 5.Qc2 Bb7"
E13,"Queen's Indian Defense: Kasparov Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb4 5.Bg5 h6 6.Bh4 Bb7"
E14,"Queen's Indian Defense: Averbakh Variation","1.Nf3 c5 2.b3 Nf6 3.Bb2 e6 4.e3 Be7 5.d4 O-O 6.Bd3 b6 7.O-O Bb7 8.c4 cxd4 9.Nxd4"
E14,"Queen's Indian Defense: Spassky System","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.e3"
E15,"Queen's Indian Defense: Buerger Variation","1.Nf3 Nf6 2.c4 b6 3.d4 e6 4.g3 Bb7 5.Bg2 c5 6.d5 exd5 7.Ng5"
E15,"Queen's Indian Defense: Fianchetto Traditional","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7"
E15,"Queen's Indian Defense: Fianchetto Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3"
E15,"Queen's Indian Defense: Fianchetto Variation, Check Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+"
E15,"Queen's Indian Defense: Fianchetto Variation, Check Variation, Intermezzo Line","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7"
E15,"Queen's Indian Defense: Fianchetto Variation, Check Variation, Modern Line","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Qe7"
E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6"
E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Nimzowitsch Attack","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Qa4"
E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Quiet Line","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3"
E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Timman's Line","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Qb3"
E15,"Queen's Indian Defense: Fianchetto Variation, Rubinstein Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5 6.d5 exd5 7.Nh4"
E15,"Queen's Indian Defense: Fianchetto Variation, Sämisch Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5"
E16,"Queen's Indian Defense: Capablanca Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+"
E16,"Queen's Indian Defense: Riumin Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 Be7"
E16,"Queen's Indian Defense: Yates Variation","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 a5 5.g3 b6 6.Bg2 Bb7"
E17,"Queen's Indian Defense: Anti-Queen's Indian System","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.Nc3"
E17,"Queen's Indian Defense: Classical Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O"
E17,"Queen's Indian Defense: Classical Variation, Polugaevsky Gambit","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.d5 exd5 8.Nh4"
E17,"Queen's Indian Defense: Classical Variation, Taimanov Gambit","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.d5 exd5 8.Nd4"
E17,"Queen's Indian Defense: Euwe Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.b3"
E17,"Queen's Indian Defense: Fianchetto Variation, Kramnik Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Re1"
E17,"Queen's Indian Defense: Opocensky Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.Nc3 Ne4 7.Bd2"
E17,"Queen's Indian Defense: Traditional Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7"
E18,"Queen's Indian Defense: Classical Variation, Tiviakov Defense","1.Nf3 Nf6 2.c4 e6 3.g3 b6 4.Bg2 Bb7 5.O-O Be7 6.Nc3 O-O 7.d4 Na6"
E18,"Queen's Indian Defense: Classical Variation, Traditional Variation","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3"
E18,"Queen's Indian Defense: Classical Variation, Traditional Variation, Nimzowitsch Line","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 d5"
E19,"Queen's Indian Defense: Classical Variation, Traditional Variation, Main Line","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 Ne4 8.Qc2 Nxc3 9.Qxc3"
E20,"Nimzo-Indian Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4"
E20,"Nimzo-Indian Defense: Kmoch Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.f3"
E20,"Nimzo-Indian Defense: Mikenas Attack","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qd3"
E20,"Nimzo-Indian Defense: Romanishin Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.g3"
E21,"Nimzo-Indian Defense: Romanishin Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3 c5 5.g3 O-O 6.Bg2"
E21,"Nimzo-Indian Defense: Romanishin Variation, English Hybrid","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3 c5 5.g3 cxd4 6.Nxd4 O-O 7.Bg2 d5 8.cxd5 Nxd5"
E21,"Nimzo-Indian Defense: Three Knights Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3"
E21,"Nimzo-Indian Defense: Three Knights Variation, Euwe Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3 c5 5.d5 Ne4"
E21,"Nimzo-Indian Defense: Three Knights Variation, Korchnoi Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3 c5 5.d5"
E21,"Nimzo-Indian Defense: Three Knights Variation, Shocron Gambit","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Nc3 c5 5.d5 b5"
E22,"Nimzo-Indian Defense: Spielmann Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qb3"
E23,"Nimzo-Indian Defense: Spielmann Variation, Karlsbad Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qb3 c5 5.dxc5 Nc6 6.Nf3 Ne4 7.Bd2 Nxd2"
E23,"Nimzo-Indian Defense: Spielmann Variation, Romanovsky Gambit","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qb3 c5 5.dxc5 Nc6"
E23,"Nimzo-Indian Defense: Spielmann Variation, Stahlberg Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qb3 c5 5.dxc5 Nc6 6.Nf3 Ne4 7.Bd2 Nxc5"
E23,"Nimzo-Indian Defense: Spielmann Variation, Stahlberg Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qb3 c5 5.dxc5 Nc6 6.Nf3 Ne4 7.Bd2 Nxc5 8.Qc2 f5 9.g3"
E24,"Nimzo-Indian Defense: Sämisch Variation, Accelerated","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3"
E24,"Nimzo-Indian Defense: Sämisch Variation, Botvinnik Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.f3 d5 5.a3 Bxc3+ 6.bxc3 c5 7.e3 O-O 8.cxd5 Nxd5"
E25,"Nimzo-Indian Defense: Sämisch Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.f3 d5 5.a3 Bxc3+ 6.bxc3 c5 7.cxd5"
E25,"Nimzo-Indian Defense: Sämisch Variation, Keres Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.f3 d5 5.a3 Bxc3+ 6.bxc3 c5 7.cxd5 Nxd5 8.dxc5"
E25,"Nimzo-Indian Defense: Sämisch Variation, Romanovsky Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.f3 d5 5.a3 Bxc3+ 6.bxc3 c5 7.cxd5 Nxd5 8.dxc5 f5"
E26,"Nimzo-Indian Defense: Sämisch Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 c5 6.e3"
E26,"Nimzo-Indian Defense: Sämisch Variation, O'Kelly Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 c5 6.e3 b6"
E27,"Nimzo-Indian Defense: Sämisch Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 O-O"
E28,"Nimzo-Indian Defense: Sämisch Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.a3 Bxc3+ 6.bxc3"
E29,"Nimzo-Indian Defense: Sämisch Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Bd3 Nc6 6.a3 Bxc3+ 7.bxc3 O-O"
E29,"Nimzo-Indian Defense: Sämisch Variation, Capablanca Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Bd3 Nc6 6.a3 Bxc3+ 7.bxc3 O-O 8.Ne2 b6 9.e4 Ne8"
E30,"Nimzo-Indian Defense: Leningrad Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Bg5"
E30,"Nimzo-Indian Defense: Leningrad Variation, Averbakh Gambit","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Bg5 h6 5.Bh4 c5 6.d5 b5"
E31,"Nimzo-Indian Defense: Leningrad Variation, Benoni Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Bg5 h6 5.Bh4 c5 6.d5 d6"
E32,"Nimzo-Indian Defense: Classical Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2"
E32,"Nimzo-Indian Defense: Classical Variation, Keres Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 O-O 5.a3 Bxc3+ 6.Qxc3 b6"
E32,"Nimzo-Indian Defense: Classical Variation, Vitolins-Adorjan Gambit","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 O-O 5.a3 Bxc3+ 6.Qxc3 b5"
E33,"Nimzo-Indian Defense: Classical Variation, Milner-Barry Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 Nc6 5.Nf3 d6"
E33,"Nimzo-Indian Defense: Classical Variation, Zurich Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 Nc6"
E34,"Nimzo-Indian Defense: Classical Variation, Belyavsky Gambit","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.cxd5 Qxd5 6.Nf3 Qf5 7.Qd1 e5"
E34,"Nimzo-Indian Defense: Classical Variation, Noa Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5"
E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.cxd5 exd5"
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.a3"
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation, Botvinnik Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.a3 Bxc3+ 6.Qxc3 Nc6"
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation, Main Line","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.a3 Bxc3+ 6.Qxc3 Ne4"
E37,"Nimzo-Indian Defense: Classical Variation, Noa Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.a3 Bxc3+ 6.Qxc3 Ne4 7.Qc2"
E37,"Nimzo-Indian Defense: Classical Variation, Noa Variation, San Remo Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.a3 Bxc3+ 6.Qxc3 Ne4 7.Qc2 Nc6 8.e3 e5"
E38,"Nimzo-Indian Defense: Classical Variation, Berlin Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 c5"
E38,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Steiner Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 c5 5.dxc5 Bxc3+"
E39,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Macieja System","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 c5 5.dxc5 O-O 6.a3 Bxc5 7.Nf3 b6 8.Bf4"
E39,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Pirc Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 c5 5.dxc5 O-O"
E40,"Nimzo-Indian Defense: Normal Line","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3"
E40,"Nimzo-Indian Defense: Normal Variation, Taimanov Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 Nc6"
E41,"Nimzo-Indian Defense: Hübner Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5"
E41,"Nimzo-Indian Defense: Hübner Variation, Main Line","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Bd3 Nc6 6.Nf3 Bxc3+ 7.bxc3 d6"
E41,"Nimzo-Indian Defense: Normal Variation, Hübner Deferred","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Nf3 O-O"
E42,"Nimzo-Indian Defense: Hübner Variation, Rubinstein Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Ne2"
E42,"Nimzo-Indian Defense: Hübner Variation, Rubinstein Variation, Main Line","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Ne2 cxd4 6.exd4 O-O 7.a3"
E42,"Nimzo-Indian Defense: Hübner Variation, Rubinstein Variation, Sherbakov Attack","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Ne2 cxd4 6.exd4 O-O 7.c5"
E43,"Nimzo-Indian Defense: St. Petersburg Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6"
E44,"Nimzo-Indian Defense: Fischer Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Ne2"
E45,"Nimzo-Indian Defense: Normal Variation, Bronstein (Byrne) Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Ne2 Ba6"
E46,"Nimzo-Indian Defense: Normal Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O"
E46,"Nimzo-Indian Defense: Reshevsky Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Ne2"
E46,"Nimzo-Indian Defense: Simagin Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Ne2 d5 6.a3 Bd6"
E47,"Nimzo-Indian Defense: Normal Variation, Bishop Attack","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3"
E48,"Nimzo-Indian Defense: Normal Variation, Bishop Attack, Classical Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5"
E48,"Nimzo-Indian Defense: Ragozin Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 Nc6 7.O-O"
E49,"Nimzo-Indian Defense: Normal Variation, Botvinnik System","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.a3 Bxc3+ 7.bxc3"
E50,"Nimzo-Indian Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3"
E51,"Nimzo-Indian Defense: Normal Variation, Ragozin Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3 d5"
E51,"Nimzo-Indian Defense: Normal Variation, Sämisch Deferred","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3 d5 6.a3"
E51,"Nimzo-Indian Defense: Ragozin Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 Nc6 7.O-O dxc4"
E52,"Nimzo-Indian Defense: Normal Variation, Schlechter Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 b6"
E53,"Nimzo-Indian Defense: Normal Variation, Gligoric System","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5"
E53,"Nimzo-Indian Defense: Normal Variation, Gligoric System","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5 7.O-O Nbd7"
E53,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Keres Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5 7.O-O b6"
E54,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Exchange at c4","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5 7.O-O dxc4 8.Bxc4"
E54,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Smyslov Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5 7.O-O dxc4 8.Bxc4 Qe7"
E55,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Bronstein Variation","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5 7.O-O dxc4 8.Bxc4 Nbd7"
E56,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Bernstein Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5 7.O-O Nc6"
E58,"Nimzo-Indian Defense: Normal Variation, Bernstein Defense, Exchange Line","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5 7.O-O Nc6 8.a3 Bxc3 9.bxc3"
E59,"Nimzo-Indian Defense: Normal Variation, Bernstein Defense","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Bd3 d5 6.Nf3 c5 7.O-O Nc6 8.a3 Bxc3 9.bxc3 dxc4 10.Bxc4"
E60,"Grünfeld Defense: Counterthrust Variation","1.d4 Nf6 2.c4 g6 3.g3 Bg7 4.Bg2 d5"
E60,"Indian Defense: Anti-Grünfeld, Adorjan Gambit","1.d4 Nf6 2.c4 g6 3.d5 b5"
E60,"Indian Defense: Anti-Grünfeld, Advance Variation","1.d4 Nf6 2.c4 g6 3.d5"
E60,"Indian Defense: Anti-Grünfeld, Alekhine Variation","1.d4 Nf6 2.c4 g6 3.f3"
E60,"Indian Defense: Anti-Grünfeld, Alekhine Variation, Leko Gambit","1.d4 Nf6 2.c4 g6 3.f3 e5"
E60,"Indian Defense: King's Indian Variation, Fianchetto Variation","1.d4 Nf6 2.c4 g6 3.g3 Bg7 4.Bg2"
E60,"Indian Defense: West Indian Defense","1.d4 Nf6 2.c4 g6"
E60,"King's Indian Defense: Fianchetto Variation, Immediate Fianchetto","1.d4 Nf6 2.c4 g6 3.g3"
E60,"King's Indian Defense: Fianchetto Variation, Pterodactyl Variation","1.d4 Nf6 2.Nf3 g6 3.c4 Bg7 4.g3 c5 5.Bg2 Qa5+"
E60,"King's Indian Defense: Fianchetto Variation, Yugoslav System","1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 d6 6.O-O c5"
E60,"King's Indian Defense: Normal Variation, King's Knight Variation","1.d4 Nf6 2.Nf3 g6 3.c4"
E60,"King's Indian Defense: Santasiere Variation","1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.b4"
E60,"King's Indian Defense: Semi-Classical Variation, Benoni Variation","1.c4 Nf6 2.Nf3 g6 3.d4 Bg7 4.Nc3 O-O 5.e3 d6 6.Be2 c6"
E60,"King's Indian Defense: Semi-Classical Variation, Hollywood Variation","1.d4 Nf6 2.Nf3 g6 3.c4 Bg7 4.Nc3 O-O 5.e3 d6 6.Be2 Nc6"
E60,"Neo-Grünfeld Defense: Non- or Delayed Fianchetto","1.d4 Nf6 2.Nf3 g6 3.c4 d5"
E60,"Queen's Pawn, Mengarini Attack","1.d4 Nf6 2.c4 g6 3.Qc2"
E61,"King's Indian Defense","1.d4 Nf6 2.c4 g6 3.Nc3"
E61,"King's Indian Defense: Semi-Classical Variation","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 O-O 5.e3 d6 6.Be2"
E61,"King's Indian Defense: Semi-Classical Variation, Queenside Storm Line","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 O-O 5.e3 d6 6.Be2 Nbd7 7.O-O e5 8.b4"
E61,"King's Indian Defense: Smyslov Variation","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.Bg5"
E62,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3"
E62,"King's Indian Defense: Fianchetto Variation, Karlsbad Variation","1.d4 Nf6 2.c4 g6 3.g3 Bg7 4.Bg2 O-O 5.Nc3 d6 6.Nf3 Nc6"
